entity_id,type,debit,credit,amount,currency,fee,tax,on_hold,settled,created_at,settled_at,settlement_id,settlement_utr,credit_type,payment_id,order_id,dispute_id,method,card_network,card_issuer,card_type,description
pay_VoBxXx2RSe2fdb,payment,0.00,1705.77,1747.00,INR,41.23,6.29,false,true,2026-08-14T19:19:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_VoBxXx2RSe2fdb,order_S3wRYjIvXmNvvp,,card,RuPay,ICICI Bank,credit,
pay_kjOFtvTOi8RgRh,payment,0.00,20660.00,20660.00,INR,0.00,0.00,false,true,2026-08-14T19:48:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_kjOFtvTOi8RgRh,order_jDP8hwMnsKkfGE,,upi,,,,
pay_04Bm1IH3EeUc05,payment,0.00,5063.00,5063.00,INR,0.00,0.00,false,true,2026-08-14T20:19:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_04Bm1IH3EeUc05,order_Gy2Wu2SdwJUDfJ,,upi,,,,
pay_OVOgzCQZNrqmGo,payment,0.00,765.00,765.00,INR,0.00,0.00,false,true,2026-08-14T08:50:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_OVOgzCQZNrqmGo,order_bsTZyvun7nqi9q,,upi,,,,
pay_DqtWkkPvqFkKNI,payment,0.00,25717.40,26339.00,INR,621.60,94.82,false,true,2026-08-14T13:03:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_DqtWkkPvqFkKNI,order_w7rE862qv1dvW5,,card,Amex,Axis Bank,debit,
pay_MvAiB7PS2MRDjC,payment,0.00,1280.06,1311.00,INR,30.94,4.72,false,true,2026-08-14T10:51:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_MvAiB7PS2MRDjC,order_qLEwzcdcVG0YkW,,card,Amex,Axis Bank,debit,
pay_e0Rr5FlHozKhlQ,payment,0.00,1032.00,1032.00,INR,0.00,0.00,false,true,2026-08-14T11:51:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_e0Rr5FlHozKhlQ,order_pwFYmTvpq8hrYs,,upi,,,,
pay_6OEXnpMyIKsTUv,payment,0.00,4937.00,4937.00,INR,0.00,0.00,false,true,2026-08-14T09:42:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_6OEXnpMyIKsTUv,order_aUazIhzg7WkO2t,,upi,,,,
pay_vkYQS8cJ8Ceu4o,payment,0.00,31560.00,31560.00,INR,0.00,0.00,false,true,2026-08-14T12:35:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_vkYQS8cJ8Ceu4o,order_ShaMcsBAjTDiW3,,upi,,,,
pay_IEqtzUB351sdy8,payment,0.00,7741.88,7929.00,INR,187.12,28.54,false,true,2026-08-14T14:20:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_IEqtzUB351sdy8,order_SfabrIdCW6pMxR,,card,Visa,Axis Bank,credit,
pay_DHqKc0B868yVHV,payment,0.00,14334.53,14681.00,INR,346.47,52.85,false,true,2026-08-14T11:54:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_DHqKc0B868yVHV,order_6mb398A2gQhXeS,,card,Visa,SBI Cards,credit,
pay_IC09OCybhQYPZN,payment,0.00,1472.00,1472.00,INR,0.00,0.00,false,true,2026-08-14T18:05:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_IC09OCybhQYPZN,order_bAXkQfEK1ZhOcf,,upi,,,,
pay_TmInkmroGuQaA3,payment,0.00,4571.62,4654.00,INR,82.38,12.57,false,true,2026-08-14T10:58:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_TmInkmroGuQaA3,order_38TznfWYPPC4sW,,netbanking,,,,
pay_xEa3IvahN8nCtG,payment,0.00,35443.35,36082.00,INR,638.65,97.42,false,true,2026-08-14T20:23:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_xEa3IvahN8nCtG,order_lrOjlyUHZZ02E8,,netbanking,,,,
pay_5XI3B0u8Bxo3s7,payment,0.00,6503.00,6503.00,INR,0.00,0.00,false,true,2026-08-14T11:09:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_5XI3B0u8Bxo3s7,order_InAO8UWdvphhNN,,upi,,,,
pay_L5z3azPCQiLtmG,payment,0.00,38889.04,39829.00,INR,939.96,143.38,false,true,2026-08-14T08:52:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_L5z3azPCQiLtmG,order_hkz9LrgFNn8kRp,,card,MasterCard,Kotak,debit,
pay_H3FLvMIJzdzLiO,payment,0.00,11955.04,12244.00,INR,288.96,44.08,false,true,2026-08-14T21:14:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_H3FLvMIJzdzLiO,order_4pOczp0dzZIPzG,,card,MasterCard,HDFC Bank,debit,
pay_IKm5Yl8hE7R8Kt,payment,0.00,1236.00,1236.00,INR,0.00,0.00,false,true,2026-08-14T19:32:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_IKm5Yl8hE7R8Kt,order_MWYVr2yzkxCInc,,upi,,,,
pay_hqH582NJlbUWDL,payment,0.00,29129.92,29834.00,INR,704.08,107.40,false,true,2026-08-14T13:44:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_hqH582NJlbUWDL,order_akPmtHcJVODmUW,,card,Visa,Axis Bank,credit,
pay_PTSiLn58Lxa3wg,payment,0.00,3990.55,4087.00,INR,96.45,14.71,false,true,2026-08-14T15:56:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_PTSiLn58Lxa3wg,order_sdFtEfHlsf452i,,card,RuPay,HDFC Bank,credit,
pay_QZ8gCOtjAZV7QN,payment,0.00,6170.85,6320.00,INR,149.15,22.75,false,true,2026-08-14T14:05:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_QZ8gCOtjAZV7QN,order_9iJG5hicVljrBl,,card,Amex,Kotak,debit,
pay_NqNq54SClXT1Tg,payment,0.00,1024.24,1049.00,INR,24.76,3.78,false,true,2026-08-14T07:13:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_NqNq54SClXT1Tg,order_tpcrBck3kpwWgX,,card,Amex,Kotak,debit,
pay_yWhUqFmaKaej6f,payment,0.00,42980.15,44019.00,INR,1038.85,158.47,false,true,2026-08-14T17:44:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_yWhUqFmaKaej6f,order_rN6w4FZt6txF0f,,card,Visa,Axis Bank,debit,
pay_feq02ZWdZlGIxE,payment,0.00,16229.56,16522.00,INR,292.44,44.61,false,true,2026-08-14T10:01:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_feq02ZWdZlGIxE,order_PzrgT91yBOoxM1,,netbanking,,,,
pay_qpq8KPn5Lb3XJy,payment,0.00,1414.00,1414.00,INR,0.00,0.00,false,true,2026-08-14T08:45:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_qpq8KPn5Lb3XJy,order_zdhO1Whtg7kXDV,,upi,,,,
pay_aPOhsI6eEonFlh,payment,0.00,5367.00,5367.00,INR,0.00,0.00,false,true,2026-08-14T20:38:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_aPOhsI6eEonFlh,order_LE9ozqsPnYOrm2,,upi,,,,
pay_PUjyuoyxzhwMKF,payment,0.00,20698.70,21199.00,INR,500.30,76.32,false,true,2026-08-14T17:59:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_PUjyuoyxzhwMKF,order_dwIGcjuBDO6KCi,,card,MasterCard,HDFC Bank,credit,
pay_jbid5vaWltcu2Y,payment,0.00,16835.00,16835.00,INR,0.00,0.00,false,true,2026-08-14T21:21:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_jbid5vaWltcu2Y,order_gtd8EWsOg4lY0X,,upi,,,,
pay_dRkLekBz7Jiynp,payment,0.00,2377.00,2377.00,INR,0.00,0.00,false,true,2026-08-14T07:08:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_dRkLekBz7Jiynp,order_1vnlsU14CfOXS0,,upi,,,,
pay_W7ddD9CZ3ooWFm,payment,0.00,1410.58,1436.00,INR,25.42,3.88,false,true,2026-08-14T17:06:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_W7ddD9CZ3ooWFm,order_EyQJUhm1tPSoRW,,netbanking,,,,
pay_NC4ZOhlQV4ny0j,payment,0.00,16028.00,16028.00,INR,0.00,0.00,false,true,2026-08-14T22:27:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_NC4ZOhlQV4ny0j,order_nimfgKRaMowukE,,upi,,,,
pay_MUxxkfCWH3h0H9,payment,0.00,1064.00,1064.00,INR,0.00,0.00,false,true,2026-08-14T22:59:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_MUxxkfCWH3h0H9,order_0MrT91u7dfr93s,,upi,,,,
pay_AEiBCaEjjxOa4f,payment,0.00,27983.00,27983.00,INR,0.00,0.00,false,true,2026-08-14T07:18:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_AEiBCaEjjxOa4f,order_3wfXCbdEDvuIOk,,upi,,,,
pay_SOGksSk1qiANqJ,payment,0.00,828.00,828.00,INR,0.00,0.00,false,true,2026-08-14T09:53:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_SOGksSk1qiANqJ,order_WAJVWhxkCDdoYK,,upi,,,,
pay_DMBFBc6SFTIvEa,payment,0.00,7321.00,7321.00,INR,0.00,0.00,false,true,2026-08-14T15:05:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_DMBFBc6SFTIvEa,order_jFC9woB81BhbIm,,upi,,,,
pay_NYPCJ2DYShB5u4,payment,0.00,7653.00,7653.00,INR,0.00,0.00,false,true,2026-08-14T17:37:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_NYPCJ2DYShB5u4,order_JDsuRFUABLbfwJ,,upi,,,,
pay_opvF9MFzixNFeD,payment,0.00,7063.00,7063.00,INR,0.00,0.00,false,true,2026-08-14T08:45:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_opvF9MFzixNFeD,order_mde5DRz7w9k412,,upi,,,,
pay_88WymfNLJxctvf,payment,0.00,12098.00,12098.00,INR,0.00,0.00,false,true,2026-08-14T07:21:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_88WymfNLJxctvf,order_FpbXCUIUljF9se,,upi,,,,
pay_OVz0m4yimt2O80,payment,0.00,4120.41,4220.00,INR,99.59,15.19,false,true,2026-08-14T15:51:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_OVz0m4yimt2O80,order_gjJEHr3EuPHF2q,,card,MasterCard,HDFC Bank,debit,
pay_yfe7gb4eLIPoAc,payment,0.00,3110.81,3186.00,INR,75.19,11.47,false,true,2026-08-14T08:20:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_yfe7gb4eLIPoAc,order_cKl7ymQlSRUMfC,,card,RuPay,HDFC Bank,debit,
pay_bKSAX8euekGgjO,payment,0.00,42112.18,42871.00,INR,758.82,115.75,false,true,2026-08-14T13:20:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_bKSAX8euekGgjO,order_PLT9ndnv0jPs8v,,netbanking,,,,
pay_iXe9ItXS8ngsRj,payment,0.00,587.00,587.00,INR,0.00,0.00,false,true,2026-08-14T20:52:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_iXe9ItXS8ngsRj,order_OgyuCzzALwFkCG,,upi,,,,
pay_mxjnlPymuzwK1K,payment,0.00,2872.25,2924.00,INR,51.75,7.89,false,true,2026-08-14T21:38:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_mxjnlPymuzwK1K,order_AE2Nh924WbzUDw,,netbanking,,,,
pay_3vYkRlI1y0vJZ1,payment,0.00,11500.04,11778.00,INR,277.96,42.40,false,true,2026-08-14T10:56:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_3vYkRlI1y0vJZ1,order_wa0HbNAB5vg3VU,,card,Visa,SBI Cards,debit,
pay_f5LDw90molNSCz,payment,0.00,6580.00,6580.00,INR,0.00,0.00,false,true,2026-08-14T08:49:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_f5LDw90molNSCz,order_BYF4AFAgpGFj07,,upi,,,,
pay_lP9z3Wc6CgeAqZ,payment,0.00,1204.88,1234.00,INR,29.12,4.44,false,true,2026-08-14T13:20:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_lP9z3Wc6CgeAqZ,order_Kn6trUSjULFgV9,,card,Amex,Axis Bank,debit,
pay_WATHcmSUTeaQfp,payment,0.00,358.34,367.00,INR,8.66,1.32,false,true,2026-08-14T20:53:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_WATHcmSUTeaQfp,order_dAGuycYZDnaU9s,,card,RuPay,HDFC Bank,debit,
pay_fa9X0lmQzmqLeJ,payment,0.00,3502.00,3502.00,INR,0.00,0.00,false,true,2026-08-14T15:06:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_fa9X0lmQzmqLeJ,order_yCSuV3uPTUo8Ft,,upi,,,,
pay_RoQDVL1gt4KfZh,payment,0.00,212.39,217.00,INR,4.61,0.70,false,true,2026-08-14T21:20:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_RoQDVL1gt4KfZh,order_EIquGaVc4wRvEb,,wallet,,,,
pay_sG5d0m2bpBJ0Rw,payment,0.00,24611.00,24611.00,INR,0.00,0.00,false,true,2026-08-14T20:52:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_sG5d0m2bpBJ0Rw,order_4fw6xelHLxaVvC,,upi,,,,
pay_N7CFX409t3lI8s,payment,0.00,149.00,149.00,INR,0.00,0.00,false,true,2026-08-14T09:44:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_N7CFX409t3lI8s,order_klsDS1g64Fw6js,,upi,,,,
pay_1Fm3CsZPAhEBmg,payment,0.00,1041.82,1067.00,INR,25.18,3.84,false,true,2026-08-14T11:27:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_1Fm3CsZPAhEBmg,order_0TxSXDnAa0mjhv,,card,Visa,Axis Bank,credit,
pay_uMcRomLGBkEsfY,payment,0.00,21922.00,21922.00,INR,0.00,0.00,false,true,2026-08-14T18:54:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_uMcRomLGBkEsfY,order_IbNzqfcv64N0l2,,upi,,,,
pay_lq68pvodVRaBhR,payment,0.00,917.00,917.00,INR,0.00,0.00,false,true,2026-08-14T09:29:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_lq68pvodVRaBhR,order_7CyqhxJIhQDtmf,,upi,,,,
pay_ESSYilvhBJt2Zo,payment,0.00,34943.35,35573.00,INR,629.65,96.05,false,true,2026-08-14T07:28:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_ESSYilvhBJt2Zo,order_mbQGsNjAVLR5Tg,,netbanking,,,,
pay_UvR1PfWY5fTBqn,payment,0.00,5626.00,5626.00,INR,0.00,0.00,false,true,2026-08-14T14:43:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_UvR1PfWY5fTBqn,order_V3gqrA29JL9kXv,,upi,,,,
pay_hhYo9L54nnfIo7,payment,0.00,461.84,473.00,INR,11.16,1.70,false,true,2026-08-14T10:19:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_hhYo9L54nnfIo7,order_cct2SniCcwTOtq,,card,Amex,HDFC Bank,debit,
pay_WZtpgxcBuJfcf2,payment,0.00,1494.00,1494.00,INR,0.00,0.00,false,true,2026-08-14T18:58:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_WZtpgxcBuJfcf2,order_GHwsMe0AzxSYhL,,upi,,,,
pay_MriBnJwV8ox7pi,payment,0.00,8976.00,8976.00,INR,0.00,0.00,false,true,2026-08-14T15:39:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_MriBnJwV8ox7pi,order_UpCcBW6BNOujLk,,upi,,,,
pay_bD5I2lMhNQC9Jm,payment,0.00,6291.00,6291.00,INR,0.00,0.00,false,true,2026-08-14T22:19:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_bD5I2lMhNQC9Jm,order_VCYBCsDsfBMT3J,,upi,,,,
pay_cNTEIDNUSMGco1,payment,0.00,4956.21,5076.00,INR,119.79,18.27,false,true,2026-08-14T18:17:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_cNTEIDNUSMGco1,order_ZE9fmNpgMGQyDl,,card,RuPay,Axis Bank,credit,
pay_520lQCHg3Ejkrd,payment,0.00,8457.00,8457.00,INR,0.00,0.00,false,true,2026-08-14T18:35:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_520lQCHg3Ejkrd,order_RGZUQgh5ANugIQ,,upi,,,,
pay_33FY8KeQ2lcuaA,payment,0.00,1374.00,1374.00,INR,0.00,0.00,false,true,2026-08-14T14:55:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_33FY8KeQ2lcuaA,order_79nSBCQg9tHOFn,,upi,,,,
pay_pFn91ZJE8w46tU,payment,0.00,609.00,609.00,INR,0.00,0.00,false,true,2026-08-14T12:42:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_pFn91ZJE8w46tU,order_LfGJm1XFlX3rC7,,upi,,,,
pay_mBzLChedVelUgv,payment,0.00,5624.06,5760.00,INR,135.94,20.74,false,true,2026-08-14T09:03:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_mBzLChedVelUgv,order_weGaIRoNM9Mlny,,card,MasterCard,Axis Bank,debit,
pay_D0HVKavxKo1Sdc,payment,0.00,5340.00,5340.00,INR,0.00,0.00,false,true,2026-08-14T07:04:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_D0HVKavxKo1Sdc,order_mgvoO2ofIyh295,,upi,,,,
pay_S8EEQvs2n5430c,payment,0.00,34171.26,34787.00,INR,615.74,93.93,false,true,2026-08-14T17:28:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_S8EEQvs2n5430c,order_Hxp2LQtH68N9QX,,netbanking,,,,
disp_X2KNxph2ls7CUm,dispute,2115.20,0.00,1419.00,INR,696.20,106.20,false,true,2026-08-16T09:00:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_v2Djyro2j77e94,order_EAw4ra6H9N8jE9,disp_X2KNxph2ls7CUm,netbanking,,,,
rfnd_zmnVKrDRiH5kVd,refund,3768.00,0.00,3768.00,INR,0.00,0.00,false,true,2026-08-16T09:00:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_r3XBDY7pTYKRF0,,,upi,,,,
rfnd_JpnyfQfOBkFeZs,refund,1414.00,0.00,1414.00,INR,0.00,0.00,false,true,2026-08-16T09:00:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_qpq8KPn5Lb3XJy,order_zdhO1Whtg7kXDV,,upi,,,,
rfnd_hZmdTHIxguL8s7,refund,2896.00,0.00,2896.00,INR,0.00,0.00,false,true,2026-08-16T09:00:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_EbhvNlKYiYDGlS,order_ObcAWwxwpbV8ko,,upi,,,,
rfnd_70ey8NRa3XNtHc,refund,9983.00,0.00,9983.00,INR,0.00,0.00,false,true,2026-08-16T09:00:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_9zFHFRlsX9U908,order_CkDMUx23k31dzg,,upi,,,,
rfnd_899eh6AWB9QojN,refund,15532.00,0.00,15532.00,INR,0.00,0.00,false,true,2026-08-16T09:00:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_VkvfwYjuU463xk,order_ACcwSz252dgKOS,,card,MasterCard,SBI Cards,debit,
rfnd_N9zlK2QP8a7glw,refund,3620.00,0.00,3620.00,INR,0.00,0.00,false,true,2026-08-16T09:00:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_rqO40AF5uhiS8V,,,upi,,,,
rfnd_wZ72PQzUlts5gf,refund,3620.00,0.00,3620.00,INR,0.00,0.00,false,true,2026-08-16T09:00:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_vJUCNNrZUxQN0S,,,upi,,,,
rfnd_11x1UNZup7XNl2,refund,26586.00,0.00,26586.00,INR,0.00,0.00,false,true,2026-08-16T09:00:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_btfiuX50IHasaw,order_6JAA9xwdPuWq2n,,card,MasterCard,Kotak,credit,
rfnd_qydLhMyq1m2XJR,refund,646.00,0.00,646.00,INR,0.00,0.00,false,true,2026-08-16T09:00:00,2026-08-16T11:00:00,setl_h1WtzHwKHTV5yc,ICICH29372944150,default,pay_tqeYIReTNIJT4G,order_F5B43Dyb004wYg,,card,MasterCard,ICICI Bank,debit,
pay_ihwAJsyY6vmSaG,payment,0.00,4254.00,4254.00,INR,0.00,0.00,false,true,2026-08-15T17:55:00,2026-08-17T11:00:00,setl_dAgKC6Mi3IWtGw,KKBKH22330992712,default,pay_ihwAJsyY6vmSaG,order_2YaGA42zCyhPmH,,upi,,,,
pay_1F1qx94OurWIQ3,payment,0.00,1367.00,1367.00,INR,0.00,0.00,false,true,2026-08-15T12:37:00,2026-08-17T11:00:00,setl_dAgKC6Mi3IWtGw,KKBKH22330992712,default,pay_1F1qx94OurWIQ3,order_ggtIfvjYVpqd2J,,upi,,,,
pay_2nqPyX97XC6G4M,payment,0.00,380.80,390.00,INR,9.20,1.40,false,true,2026-08-15T08:49:00,2026-08-17T11:00:00,setl_dAgKC6Mi3IWtGw,KKBKH22330992712,default,pay_2nqPyX97XC6G4M,order_FfhGPBY12wjlGC,,card,RuPay,Kotak,debit,
pay_aYaKwbPezZVCUk,payment,0.00,886.00,886.00,INR,0.00,0.00,false,true,2026-08-15T18:14:00,2026-08-17T11:00:00,setl_dAgKC6Mi3IWtGw,KKBKH22330992712,default,pay_aYaKwbPezZVCUk,order_izLjE6k8mUW0G3,,upi,,,,
pay_ArsFtHM0jl6RRY,payment,0.00,29300.00,29300.00,INR,0.00,0.00,false,true,2026-08-15T07:25:00,2026-08-17T11:00:00,setl_dAgKC6Mi3IWtGw,KKBKH22330992712,default,pay_ArsFtHM0jl6RRY,order_NT3wxIfiwtEEXG,,upi,,,,
pay_90GkoCXH0TwBWG,payment,0.00,1376.00,1376.00,INR,0.00,0.00,false,true,2026-08-15T15:55:00,2026-08-17T11:00:00,setl_dAgKC6Mi3IWtGw,KKBKH22330992712,default,pay_90GkoCXH0TwBWG,order_AvVyA9Njm6wUt5,,upi,,,,
pay_Up6EZRhvLNpEu0,payment,0.00,7770.19,7958.00,INR,187.81,28.65,false,true,2026-08-15T11:46:00,2026-08-17T11:00:00,setl_dAgKC6Mi3IWtGw,KKBKH22330992712,default,pay_Up6EZRhvLNpEu0,order_1TXcCPnabu9Pqh,,card,MasterCard,SBI Cards,credit,
pay_n0weIi60TeCMYB,payment,0.00,914.00,914.00,INR,0.00,0.00,false,true,2026-08-15T10:35:00,2026-08-17T11:00:00,setl_dAgKC6Mi3IWtGw,KKBKH22330992712,default,pay_n0weIi60TeCMYB,order_G60ZDF1NVDwWSa,,upi,,,,
pay_kBeHQoFkv2P2Zv,payment,0.00,11152.44,11422.00,INR,269.56,41.12,false,true,2026-08-15T22:46:00,2026-08-17T11:00:00,setl_dAgKC6Mi3IWtGw,KKBKH22330992712,default,pay_kBeHQoFkv2P2Zv,order_V3Bfp7xi6m1mqN,,card,Visa,ICICI Bank,debit,
pay_S4PcYjTGYeepL5,payment,0.00,9324.00,9324.00,INR,0.00,0.00,false,true,2026-08-15T16:58:00,2026-08-17T11:00:00,setl_dAgKC6Mi3IWtGw,KKBKH22330992712,default,pay_S4PcYjTGYeepL5,order_DztOP2ew6pQLhz,,upi,,,,
pay_Oz8hTsU1LkUzlD,payment,0.00,2896.00,2896.00,INR,0.00,0.00,false,true,2026-08-15T18:33:00,2026-08-17T11:00:00,setl_dAgKC6Mi3IWtGw,KKBKH22330992712,default,pay_Oz8hTsU1LkUzlD,order_BPdarqx9kruG40,,upi,,,,
pay_VWUS7rznDwYuw3,payment,0.00,16251.33,16604.00,INR,352.67,53.80,false,true,2026-08-15T08:26:00,2026-08-17T11:00:00,setl_dAgKC6Mi3IWtGw,KKBKH22330992712,default,pay_VWUS7rznDwYuw3,order_Kq9u2KoPQH4R64,,wallet,,,,
pay_oyfu6LyCCW0wP1,payment,0.00,11658.00,11658.00,INR,0.00,0.00,false,true,2026-08-15T10:31:00,2026-08-17T11:00:00,setl_dAgKC6Mi3IWtGw,KKBKH22330992712,default,pay_oyfu6LyCCW0wP1,order_Uy8gKw5TpVKsO4,,upi,,,,
pay_ujhsCFS2a8munp,payment,0.00,39918.00,39918.00,INR,0.00,0.00,false,true,2026-08-15T19:34:00,2026-08-17T11:00:00,setl_dAgKC6Mi3IWtGw,KKBKH22330992712,default,pay_ujhsCFS2a8munp,order_rFJIUarEbsDc6W,,upi,,,,
pay_0YBnhlS4PCP2dd,payment,0.00,9121.00,9121.00,INR,0.00,0.00,false,true,2026-08-15T19:45:00,2026-08-17T11:00:00,setl_dAgKC6Mi3IWtGw,KKBKH22330992712,default,pay_0YBnhlS4PCP2dd,order_505kQTJAyAt1UB,,upi,,,,
